Date,city,Rainfall_mm
01-01-2001,Tiruvallur,26
11-04-2001,Tiruvallur,355
07-05-2001,Tiruvallur,121
02-06-2001,Tiruvallur,146
01-07-2001,Tiruvallur,401
01-08-2001,Tiruvallur,248
01-09-2001,Tiruvallur,540
01-10-2001,Tiruvallur,898
02-11-2001,Tiruvallur,495
01-12-2001,Tiruvallur,399
02-01-2002,Tiruvallur,191
13-05-2002,Tiruvallur,189
02-06-2002,Tiruvallur,197
02-07-2002,Tiruvallur,269
02-08-2002,Tiruvallur,198
01-09-2002,Tiruvallur,390
03-10-2002,Tiruvallur,913
01-11-2002,Tiruvallur,551
07-12-2002,Tiruvallur,104
18-03-2003,Tiruvallur,60
05-04-2003,Tiruvallur,78
05-05-2003,Tiruvallur,46.1
05-06-2003,Tiruvallur,190
01-07-2003,Tiruvallur,576.5
03-08-2003,Tiruvallur,435
01-09-2003,Tiruvallur,322.5
01-10-2003,Tiruvallur,561
03-11-2003,Tiruvallur,198
05-12-2003,Tiruvallur,109
07-01-2004,Tiruvallur,117
07-04-2004,Tiruvallur,55
03-05-2004,Tiruvallur,503.5
01-06-2004,Tiruvallur,248
03-07-2004,Tiruvallur,225
01-08-2004,Tiruvallur,143
01-09-2004,Tiruvallur,611
01-10-2004,Tiruvallur,686
01-11-2004,Tiruvallur,665
09-12-2004,Tiruvallur,9
02-02-2005,Tiruvallur,4
10-03-2005,Tiruvallur,39
04-04-2005,Tiruvallur,235
01-05-2005,Tiruvallur,134.5
04-06-2005,Tiruvallur,145
03-07-2005,Tiruvallur,443.5
01-08-2005,Tiruvallur,297
01-09-2005,Tiruvallur,535.5
01-10-2005,Tiruvallur,1205
01-11-2005,Tiruvallur,892.5
02-12-2005,Tiruvallur,924
04-03-2006,Tiruvallur,136
18-04-2006,Tiruvallur,37
26-05-2006,Tiruvallur,70.5
04-06-2006,Tiruvallur,404
11-07-2006,Tiruvallur,184
01-08-2006,Tiruvallur,365.5
01-09-2006,Tiruvallur,506.5
01-10-2006,Tiruvallur,1097.8
01-11-2006,Tiruvallur,770.5
11-12-2006,Tiruvallur,216.5
20-04-2007,Tiruvallur,97
04-05-2007,Tiruvallur,142
04-06-2007,Tiruvallur,391
06-07-2007,Tiruvallur,507
01-08-2007,Tiruvallur,653.5
01-09-2007,Tiruvallur,473
01-10-2007,Tiruvallur,690
02-11-2007,Tiruvallur,323
03-12-2007,Tiruvallur,402
04-01-2008,Tiruvallur,131
10-02-2008,Tiruvallur,61
12-03-2008,Tiruvallur,412
01-04-2008,Tiruvallur,26
02-05-2008,Tiruvallur,162
01-06-2008,Tiruvallur,277
02-07-2008,Tiruvallur,312
02-08-2008,Tiruvallur,306.5
01-09-2008,Tiruvallur,408
03-10-2008,Tiruvallur,625.5
11-11-2008,Tiruvallur,825
01-12-2008,Tiruvallur,59
08-01-2009,Tiruvallur,63
05-05-2009,Tiruvallur,103
01-06-2009,Tiruvallur,223
03-07-2009,Tiruvallur,175
01-08-2009,Tiruvallur,431
01-09-2009,Tiruvallur,424
01-10-2009,Tiruvallur,191
03-11-2009,Tiruvallur,845
02-12-2009,Tiruvallur,406
09-01-2010,Tiruvallur,15
22-04-2010,Tiruvallur,5
01-05-2010,Tiruvallur,290
05-06-2010,Tiruvallur,321
01-07-2010,Tiruvallur,713
01-08-2010,Tiruvallur,833
03-09-2010,Tiruvallur,577
01-10-2010,Tiruvallur,511
01-11-2010,Tiruvallur,731.2
01-12-2010,Tiruvallur,559.8
03-01-2011,Tiruvallur,19
22-02-2011,Tiruvallur,126.6
19-04-2011,Tiruvallur,159
21-05-2011,Tiruvallur,109
01-06-2011,Tiruvallur,400
02-07-2011,Tiruvallur,436.3
01-08-2011,Tiruvallur,740.3
02-09-2011,Tiruvallur,621.2
03-10-2011,Tiruvallur,638
01-11-2011,Tiruvallur,862
09-12-2011,Tiruvallur,302
01-01-2012,Tiruvallur,52.2
13-03-2012,Tiruvallur,0.6
26-04-2012,Tiruvallur,69
01-05-2012,Tiruvallur,127.6
04-06-2012,Tiruvallur,215
01-07-2012,Tiruvallur,436.1
04-08-2012,Tiruvallur,463.2
01-09-2012,Tiruvallur,468.6
01-10-2012,Tiruvallur,839.6
01-11-2012,Tiruvallur,433
03-12-2012,Tiruvallur,310
16-02-2013,Tiruvallur,197
07-03-2013,Tiruvallur,47
19-04-2013,Tiruvallur,229
13-05-2013,Tiruvallur,98
01-06-2013,Tiruvallur,447.6
02-07-2013,Tiruvallur,400.8
04-08-2013,Tiruvallur,403.4
03-09-2013,Tiruvallur,688.64
01-10-2013,Tiruvallur,735.6
01-11-2013,Tiruvallur,341
01-12-2013,Tiruvallur,54.6
20-01-2014,Tiruvallur,3
18-02-2014,Tiruvallur,4
04-05-2014,Tiruvallur,168.8
03-06-2014,Tiruvallur,337
01-07-2014,Tiruvallur,306.6
02-08-2014,Tiruvallur,474
02-09-2014,Tiruvallur,531.6
01-10-2014,Tiruvallur,531.8
01-11-2014,Tiruvallur,288
10-12-2014,Tiruvallur,309.4
03-01-2015,Tiruvallur,4.2
04-03-2015,Tiruvallur,21
14-04-2015,Tiruvallur,219
03-05-2015,Tiruvallur,313
02-06-2015,Tiruvallur,239.4
01-07-2015,Tiruvallur,546
01-08-2015,Tiruvallur,558
03-09-2015,Tiruvallur,433.2
01-10-2015,Tiruvallur,627.8
01-11-2015,Tiruvallur,1786.2
01-12-2015,Tiruvallur,645
21-01-2016,Tiruvallur,9
07-05-2016,Tiruvallur,297
02-06-2016,Tiruvallur,483.8
03-07-2016,Tiruvallur,365
02-08-2016,Tiruvallur,124
02-09-2016,Tiruvallur,508.6
01-10-2016,Tiruvallur,107
01-11-2016,Tiruvallur,152
02-12-2016,Tiruvallur,459
27-01-2017,Tiruvallur,52.4
05-03-2017,Tiruvallur,14
08-05-2017,Tiruvallur,158
04-06-2017,Tiruvallur,270.6
04-07-2017,Tiruvallur,318
02-08-2017,Tiruvallur,920
01-09-2017,Tiruvallur,671
01-10-2017,Tiruvallur,903.7
01-11-2017,Tiruvallur,884
01-12-2017,Tiruvallur,104.8
01-01-2018,Tiruvallur,6
08-02-2018,Tiruvallur,44
17-03-2018,Tiruvallur,57
02-05-2018,Tiruvallur,89
01-06-2018,Tiruvallur,390
02-07-2018,Tiruvallur,174.4
01-08-2018,Tiruvallur,358.6
01-09-2018,Tiruvallur,456
02-10-2018,Tiruvallur,364.8
01-11-2018,Tiruvallur,498.4
04-12-2018,Tiruvallur,287
19-02-2019,Tiruvallur,5
09-03-2019,Tiruvallur,3
03-07-2019,Tiruvallur,538.2
02-08-2019,Tiruvallur,673.6
01-09-2019,Tiruvallur,966
05-10-2019,Tiruvallur,934
01-11-2019,Tiruvallur,300.5
01-12-2019,Tiruvallur,319
01-01-2020,Tiruvallur,127
10-02-2020,Tiruvallur,5
10-04-2020,Tiruvallur,210
13-05-2020,Tiruvallur,26
02-06-2020,Tiruvallur,402
01-07-2020,Tiruvallur,860
01-08-2020,Tiruvallur,575
02-09-2020,Tiruvallur,703.8
01-10-2020,Tiruvallur,631
05-11-2020,Tiruvallur,849
03-12-2020,Tiruvallur,462
01-01-2021,Tiruvallur,320
03-02-2021,Tiruvallur,100
15-04-2021,Tiruvallur,85
03-05-2021,Tiruvallur,286
01-06-2021,Tiruvallur,348
01-07-2021,Tiruvallur,990
01-08-2021,Tiruvallur,666
01-09-2021,Tiruvallur,595
01-10-2021,Tiruvallur,898
01-11-2021,Tiruvallur,1802.1
01-12-2021,Tiruvallur,394
01-01-2022,Tiruvallur,233.4
05-03-2022,Tiruvallur,6
02-05-2022,Tiruvallur,480
06-06-2022,Tiruvallur,471
01-07-2022,Tiruvallur,705
01-08-2022,Tiruvallur,758
01-09-2022,Tiruvallur,360
01-10-2022,Tiruvallur,511
01-11-2022,Tiruvallur,1077
01-12-2022,Tiruvallur,497.6
03-01-2023,Tiruvallur,8.2
02-02-2023,Tiruvallur,16
17-03-2023,Tiruvallur,230.4
03-04-2023,Tiruvallur,157.8
01-05-2023,Tiruvallur,312.4
01-06-2023,Tiruvallur,580
01-07-2023,Tiruvallur,227.2
05-08-2023,Tiruvallur,798
01-09-2023,Tiruvallur,1008.2
01-10-2023,Tiruvallur,312.6
01-11-2023,Tiruvallur,1196.4
01-12-2023,Tiruvallur,849.7
07-04-1991,Tiruvannamalai,99
02-06-1991,Tiruvannamalai,467.2
01-07-1991,Tiruvannamalai,60.2
01-08-1991,Tiruvannamalai,363.6
01-09-1991,Tiruvannamalai,636.4
03-10-1991,Tiruvannamalai,820.4
01-11-1991,Tiruvannamalai,840.1
22-12-1991,Tiruvannamalai,29.4
01-01-1992,Tiruvannamalai,79
25-04-1992,Tiruvannamalai,34.9
03-05-1992,Tiruvannamalai,191.4
03-06-1992,Tiruvannamalai,123.2
04-07-1992,Tiruvannamalai,209
01-08-1992,Tiruvannamalai,217.8
01-09-1992,Tiruvannamalai,464.3
01-10-1992,Tiruvannamalai,582.6
03-11-1992,Tiruvannamalai,757.2
21-02-1993,Tiruvannamalai,12.6
12-05-1993,Tiruvannamalai,119.8
02-06-1993,Tiruvannamalai,227.2
02-07-1993,Tiruvannamalai,219.8
02-08-1993,Tiruvannamalai,189.4
01-09-1993,Tiruvannamalai,559.7
02-10-1993,Tiruvannamalai,521.9
01-11-1993,Tiruvannamalai,578.3
01-12-1993,Tiruvannamalai,282.8
18-01-1994,Tiruvannamalai,5.2
08-02-1994,Tiruvannamalai,12.2
03-04-1994,Tiruvannamalai,29.9
01-05-1994,Tiruvannamalai,250.8
01-06-1994,Tiruvannamalai,105.7
01-07-1994,Tiruvannamalai,266.3
01-08-1994,Tiruvannamalai,516.8
03-09-1994,Tiruvannamalai,397.5
01-10-1994,Tiruvannamalai,673.1
01-11-1994,Tiruvannamalai,632.8
19-12-1994,Tiruvannamalai,57
08-01-1995,Tiruvannamalai,105
05-02-1995,Tiruvannamalai,6.8
30-04-1995,Tiruvannamalai,10
05-05-1995,Tiruvannamalai,464.5
03-06-1995,Tiruvannamalai,671.3
07-07-1995,Tiruvannamalai,360.8
01-08-1995,Tiruvannamalai,584.6
01-09-1995,Tiruvannamalai,559.9
01-10-1995,Tiruvannamalai,508
02-11-1995,Tiruvannamalai,218.2
12-04-1996,Tiruvannamalai,208.9
01-05-1996,Tiruvannamalai,215
04-06-1996,Tiruvannamalai,495.5
06-07-1996,Tiruvannamalai,163.9
07-08-1996,Tiruvannamalai,500.5
01-09-1996,Tiruvannamalai,810.2
02-10-1996,Tiruvannamalai,526.1
01-11-1996,Tiruvannamalai,306.7
07-12-1996,Tiruvannamalai,664.4
08-01-1997,Tiruvannamalai,24
01-04-1997,Tiruvannamalai,80.8
06-05-1997,Tiruvannamalai,178
04-06-1997,Tiruvannamalai,328.3
04-07-1997,Tiruvannamalai,247.3
04-08-1997,Tiruvannamalai,235.2
03-09-1997,Tiruvannamalai,426.1
01-10-1997,Tiruvannamalai,688.4
01-11-1997,Tiruvannamalai,302.1
01-12-1997,Tiruvannamalai,368.2
30-04-1998,Tiruvannamalai,8.6
12-05-1998,Tiruvannamalai,230.7
06-06-1998,Tiruvannamalai,62.5
01-07-1998,Tiruvannamalai,357.2
01-08-1998,Tiruvannamalai,597
01-09-1998,Tiruvannamalai,609
01-10-1998,Tiruvannamalai,751.5
02-11-1998,Tiruvannamalai,683.4
01-12-1998,Tiruvannamalai,393.9
14-01-1999,Tiruvannamalai,5.2
14-04-1999,Tiruvannamalai,93.1
03-05-1999,Tiruvannamalai,338.4
01-06-1999,Tiruvannamalai,129.7
01-07-1999,Tiruvannamalai,156.5
01-08-1999,Tiruvannamalai,386.3
07-09-1999,Tiruvannamalai,329
01-10-1999,Tiruvannamalai,602.2
04-11-1999,Tiruvannamalai,304.9
01-12-1999,Tiruvannamalai,209.9
10-01-2000,Tiruvannamalai,5
07-02-2000,Tiruvannamalai,221.8
02-04-2000,Tiruvannamalai,30.7
04-05-2000,Tiruvannamalai,319.9
01-06-2000,Tiruvannamalai,216
02-07-2000,Tiruvannamalai,213.7
01-08-2000,Tiruvannamalai,298.8
04-09-2000,Tiruvannamalai,645.1
01-10-2000,Tiruvannamalai,766.2
02-11-2000,Tiruvannamalai,236.6
01-12-2000,Tiruvannamalai,282.7
01-01-2001,Tiruvannamalai,8.5
12-04-2001,Tiruvannamalai,180.3
07-05-2001,Tiruvannamalai,209.3
02-06-2001,Tiruvannamalai,150.9
04-07-2001,Tiruvannamalai,463.1
01-08-2001,Tiruvannamalai,357.9
01-09-2001,Tiruvannamalai,645.9
01-10-2001,Tiruvannamalai,762.4
03-11-2001,Tiruvannamalai,228.4
02-12-2001,Tiruvannamalai,176.7
05-01-2002,Tiruvannamalai,50.5
02-02-2002,Tiruvannamalai,8.6
03-04-2002,Tiruvannamalai,18.5
08-05-2002,Tiruvannamalai,373
02-06-2002,Tiruvannamalai,313.9
12-07-2002,Tiruvannamalai,103.8
01-08-2002,Tiruvannamalai,240.5
01-09-2002,Tiruvannamalai,278.8
02-10-2002,Tiruvannamalai,695.1
01-11-2002,Tiruvannamalai,342.3
06-12-2002,Tiruvannamalai,99
18-03-2003,Tiruvannamalai,123.4
04-04-2003,Tiruvannamalai,104.1
05-05-2003,Tiruvannamalai,78.6
02-06-2003,Tiruvannamalai,196.1
01-07-2003,Tiruvannamalai,457.7
01-08-2003,Tiruvannamalai,844.9
03-09-2003,Tiruvannamalai,406.8
03-10-2003,Tiruvannamalai,645.3
02-11-2003,Tiruvannamalai,279.6
01-12-2003,Tiruvannamalai,19.3
01-01-2004,Tiruvannamalai,117.2
07-04-2004,Tiruvannamalai,133.6
02-05-2004,Tiruvannamalai,1129.6
01-06-2004,Tiruvannamalai,168.4
04-07-2004,Tiruvannamalai,439.2
04-08-2004,Tiruvannamalai,32.1
01-09-2004,Tiruvannamalai,836.6
01-10-2004,Tiruvannamalai,632.3
01-11-2004,Tiruvannamalai,362.4
09-12-2004,Tiruvannamalai,2.2
02-02-2005,Tiruvannamalai,20.6
14-03-2005,Tiruvannamalai,69.4
04-04-2005,Tiruvannamalai,202.2
01-05-2005,Tiruvannamalai,360.4
03-06-2005,Tiruvannamalai,108.6
07-07-2005,Tiruvannamalai,288.12
11-08-2005,Tiruvannamalai,377.6
01-09-2005,Tiruvannamalai,731.7
01-10-2005,Tiruvannamalai,850.8
01-11-2005,Tiruvannamalai,761.3
03-12-2005,Tiruvannamalai,394.5
08-01-2006,Tiruvannamalai,13.04
04-03-2006,Tiruvannamalai,117.6
15-04-2006,Tiruvannamalai,130.6
03-05-2006,Tiruvannamalai,103.8
01-06-2006,Tiruvannamalai,340.8
14-07-2006,Tiruvannamalai,110.8
08-08-2006,Tiruvannamalai,320.4
01-09-2006,Tiruvannamalai,472.6
01-10-2006,Tiruvannamalai,785.6
01-11-2006,Tiruvannamalai,423.8
11-12-2006,Tiruvannamalai,207
15-02-2007,Tiruvannamalai,75
18-04-2007,Tiruvannamalai,178.8
09-05-2007,Tiruvannamalai,99.4
04-06-2007,Tiruvannamalai,357.17
12-07-2007,Tiruvannamalai,499.6
01-08-2007,Tiruvannamalai,706.4
01-09-2007,Tiruvannamalai,250.3
01-10-2007,Tiruvannamalai,486.2
01-11-2007,Tiruvannamalai,301.8
03-12-2007,Tiruvannamalai,487.9
04-01-2008,Tiruvannamalai,29.2
05-02-2008,Tiruvannamalai,34.9
12-03-2008,Tiruvannamalai,311.8
01-04-2008,Tiruvannamalai,84.6
03-05-2008,Tiruvannamalai,263.8
01-06-2008,Tiruvannamalai,138.2
14-07-2008,Tiruvannamalai,271.4
01-08-2008,Tiruvannamalai,398.3
01-09-2008,Tiruvannamalai,361.8
01-10-2008,Tiruvannamalai,488.3
11-11-2008,Tiruvannamalai,536.8
01-12-2008,Tiruvannamalai,125.2
08-01-2009,Tiruvannamalai,33.4
10-03-2009,Tiruvannamalai,7
05-05-2009,Tiruvannamalai,137.2
12-06-2009,Tiruvannamalai,75.8
03-07-2009,Tiruvannamalai,186
01-08-2009,Tiruvannamalai,270.4
01-09-2009,Tiruvannamalai,575.8
09-10-2009,Tiruvannamalai,219.5
02-11-2009,Tiruvannamalai,679.82
02-12-2009,Tiruvannamalai,235.43
09-01-2010,Tiruvannamalai,29.6
22-04-2010,Tiruvannamalai,17.4
01-05-2010,Tiruvannamalai,315.4
05-06-2010,Tiruvannamalai,367.2
06-07-2010,Tiruvannamalai,456
08-08-2010,Tiruvannamalai,307.2
10-09-2010,Tiruvannamalai,446.4
02-10-2010,Tiruvannamalai,368.1
01-11-2010,Tiruvannamalai,811.8
01-12-2010,Tiruvannamalai,399.1
03-01-2011,Tiruvannamalai,4.4
22-02-2011,Tiruvannamalai,224.2
22-04-2011,Tiruvannamalai,181.2
04-05-2011,Tiruvannamalai,112.2
01-06-2011,Tiruvannamalai,114.8
02-07-2011,Tiruvannamalai,333.2
01-08-2011,Tiruvannamalai,519
02-09-2011,Tiruvannamalai,417
01-10-2011,Tiruvannamalai,566.42
01-11-2011,Tiruvannamalai,361
10-12-2011,Tiruvannamalai,248.2
01-01-2012,Tiruvannamalai,5
13-03-2012,Tiruvannamalai,1
01-04-2012,Tiruvannamalai,67.2
01-05-2012,Tiruvannamalai,116.2
08-06-2012,Tiruvannamalai,105.6
02-07-2012,Tiruvannamalai,523
04-08-2012,Tiruvannamalai,483.8
01-09-2012,Tiruvannamalai,366
01-10-2012,Tiruvannamalai,651.08
01-11-2012,Tiruvannamalai,393
03-12-2012,Tiruvannamalai,212.29
15-02-2013,Tiruvannamalai,29.2
07-03-2013,Tiruvannamalai,59.2
19-04-2013,Tiruvannamalai,14
13-05-2013,Tiruvannamalai,147.3
01-06-2013,Tiruvannamalai,126.8
01-07-2013,Tiruvannamalai,172.8
05-08-2013,Tiruvannamalai,515
03-09-2013,Tiruvannamalai,458.2
01-10-2013,Tiruvannamalai,599.6
02-11-2013,Tiruvannamalai,374.7
01-12-2013,Tiruvannamalai,42.3
16-02-2014,Tiruvannamalai,48.6
04-05-2014,Tiruvannamalai,294.56
03-06-2014,Tiruvannamalai,165.8
01-07-2014,Tiruvannamalai,217.2
04-08-2014,Tiruvannamalai,438.4
03-09-2014,Tiruvannamalai,432.1
01-10-2014,Tiruvannamalai,396.2
01-11-2014,Tiruvannamalai,137.3
10-12-2014,Tiruvannamalai,199.41
04-03-2015,Tiruvannamalai,12.8
13-04-2015,Tiruvannamalai,306.5
13-05-2015,Tiruvannamalai,201.5
01-06-2015,Tiruvannamalai,246.8
09-07-2015,Tiruvannamalai,307.2
01-08-2015,Tiruvannamalai,529.4
02-09-2015,Tiruvannamalai,400.4
01-10-2015,Tiruvannamalai,438.6
02-11-2015,Tiruvannamalai,960.8
01-12-2015,Tiruvannamalai,293
21-01-2016,Tiruvannamalai,58
07-05-2016,Tiruvannamalai,239.6
01-06-2016,Tiruvannamalai,351.2
08-07-2016,Tiruvannamalai,302.2
13-08-2016,Tiruvannamalai,296.1
02-09-2016,Tiruvannamalai,334.5
02-10-2016,Tiruvannamalai,258.1
01-11-2016,Tiruvannamalai,31.9
02-12-2016,Tiruvannamalai,222.9
27-01-2017,Tiruvannamalai,113.2
11-03-2017,Tiruvannamalai,29.5
21-04-2017,Tiruvannamalai,20.7
01-05-2017,Tiruvannamalai,188.8
07-06-2017,Tiruvannamalai,218.1
03-07-2017,Tiruvannamalai,220.6
01-08-2017,Tiruvannamalai,1003.5
01-09-2017,Tiruvannamalai,375
01-10-2017,Tiruvannamalai,826
01-11-2017,Tiruvannamalai,262.2
01-12-2017,Tiruvannamalai,325.8
08-02-2018,Tiruvannamalai,83
17-03-2018,Tiruvannamalai,63
09-04-2018,Tiruvannamalai,26.2
02-05-2018,Tiruvannamalai,132.3
02-06-2018,Tiruvannamalai,223.3
01-07-2018,Tiruvannamalai,171.8
01-08-2018,Tiruvannamalai,157.8
01-09-2018,Tiruvannamalai,547.3
01-10-2018,Tiruvannamalai,522.4
02-11-2018,Tiruvannamalai,442.7
04-12-2018,Tiruvannamalai,112.4
29-01-2019,Tiruvannamalai,1
17-02-2019,Tiruvannamalai,5
01-07-2019,Tiruvannamalai,673.3
06-08-2019,Tiruvannamalai,639.8
03-09-2019,Tiruvannamalai,808.9
01-10-2019,Tiruvannamalai,679.9
01-11-2019,Tiruvannamalai,344.28
01-12-2019,Tiruvannamalai,185
01-01-2020,Tiruvannamalai,47.1
10-02-2020,Tiruvannamalai,3.8
08-03-2020,Tiruvannamalai,8.2
07-04-2020,Tiruvannamalai,311.6
13-05-2020,Tiruvannamalai,71.4
02-06-2020,Tiruvannamalai,473.8
01-07-2020,Tiruvannamalai,661.8
02-08-2020,Tiruvannamalai,332.1
01-09-2020,Tiruvannamalai,616.2
01-10-2020,Tiruvannamalai,743.5
04-11-2020,Tiruvannamalai,752.9
03-12-2020,Tiruvannamalai,480.9
03-01-2021,Tiruvannamalai,150.5
20-02-2021,Tiruvannamalai,96
05-04-2021,Tiruvannamalai,147.5
08-05-2021,Tiruvannamalai,235.1
01-06-2021,Tiruvannamalai,186.3
01-07-2021,Tiruvannamalai,952.4
01-08-2021,Tiruvannamalai,536.6
01-09-2021,Tiruvannamalai,1048.4
01-10-2021,Tiruvannamalai,856
01-11-2021,Tiruvannamalai,1265.1
01-12-2021,Tiruvannamalai,327.6
01-01-2022,Tiruvannamalai,98.8
12-02-2022,Tiruvannamalai,3
20-03-2022,Tiruvannamalai,49.4
13-04-2022,Tiruvannamalai,52.8
02-05-2022,Tiruvannamalai,618.1
06-06-2022,Tiruvannamalai,370.6
01-07-2022,Tiruvannamalai,394.4
01-08-2022,Tiruvannamalai,685.7
01-09-2022,Tiruvannamalai,310.6
01-10-2022,Tiruvannamalai,527
02-11-2022,Tiruvannamalai,567.85
01-12-2022,Tiruvannamalai,506.3
05-01-2023,Tiruvannamalai,3.2
17-03-2023,Tiruvannamalai,184.8
02-04-2023,Tiruvannamalai,163.6
01-05-2023,Tiruvannamalai,627.2
02-06-2023,Tiruvannamalai,360
02-07-2023,Tiruvannamalai,304.3
07-08-2023,Tiruvannamalai,461.6
01-09-2023,Tiruvannamalai,1051.1
02-10-2023,Tiruvannamalai,376.5
01-11-2023,Tiruvannamalai,508.8
01-12-2023,Tiruvannamalai,211.3
07-04-1991,Vellore,70.8
04-06-1991,Vellore,208.2
01-07-1991,Vellore,48.6
02-08-1991,Vellore,257.6
03-09-1991,Vellore,172.2
02-10-1991,Vellore,486.6
01-11-1991,Vellore,241.6
03-01-1992,Vellore,1
25-04-1992,Vellore,15.6
04-05-1992,Vellore,74.7
08-06-1992,Vellore,36
07-07-1992,Vellore,48
03-08-1992,Vellore,36
15-09-1992,Vellore,88.5
03-10-1992,Vellore,103
09-11-1992,Vellore,264
07-04-1993,Vellore,70.8
04-06-1993,Vellore,208.2
01-07-1993,Vellore,48.6
02-08-1993,Vellore,257.6
03-09-1993,Vellore,172.2
02-10-1993,Vellore,486.6
01-11-1993,Vellore,241.6
02-04-1994,Vellore,28.5
01-05-1994,Vellore,76.5
08-06-1994,Vellore,46.5
12-08-1994,Vellore,149
11-09-1994,Vellore,115.5
02-10-1994,Vellore,212
03-11-1994,Vellore,112.5
20-12-1994,Vellore,6.5
16-01-1995,Vellore,23.5
20-02-1995,Vellore,10.5
07-07-1995,Vellore,187.9
07-08-1995,Vellore,297.5
07-08-1996,Vellore,354.4
01-09-1996,Vellore,581
02-10-1996,Vellore,326.9
02-11-1996,Vellore,115.9
06-12-1996,Vellore,369.7
17-01-1997,Vellore,0.5
31-03-1997,Vellore,17
01-04-1997,Vellore,79.2
06-05-1997,Vellore,51
01-06-1997,Vellore,93.8
06-07-1997,Vellore,29.5
08-08-1997,Vellore,156.5
16-09-1997,Vellore,69.5
01-10-1997,Vellore,240
01-11-1997,Vellore,294.8
05-12-1997,Vellore,141.2
23-04-1998,Vellore,27
16-05-1998,Vellore,71
02-06-1998,Vellore,90.4
06-07-1998,Vellore,330.2
01-08-1998,Vellore,228.1
01-09-1998,Vellore,405.8
01-10-1998,Vellore,374.7
02-11-1998,Vellore,350.5
01-12-1998,Vellore,195.5
14-01-1999,Vellore,8.3
23-04-1999,Vellore,27
07-05-1999,Vellore,135.5
01-06-1999,Vellore,109.1
07-07-1999,Vellore,39
01-08-1999,Vellore,141.6
07-09-1999,Vellore,141.3
02-10-1999,Vellore,275.5
05-11-1999,Vellore,172.9
01-12-1999,Vellore,76.3
08-02-2000,Vellore,105.4
02-04-2000,Vellore,43
01-05-2000,Vellore,68.2
02-06-2000,Vellore,64.1
03-07-2000,Vellore,88.8
01-08-2000,Vellore,200.8
03-09-2000,Vellore,411.4
01-10-2000,Vellore,157.2
02-11-2000,Vellore,175
01-12-2000,Vellore,108.5
31-03-2001,Vellore,13.6
12-04-2001,Vellore,90.2
05-05-2001,Vellore,124.2
03-06-2001,Vellore,26.4
15-07-2001,Vellore,229.2
01-08-2001,Vellore,73.4
01-09-2001,Vellore,417.9
01-10-2001,Vellore,251.3
03-11-2001,Vellore,78.6
01-12-2001,Vellore,101.9
09-01-2002,Vellore,9.3
03-04-2002,Vellore,17.4
08-05-2002,Vellore,192.7
01-06-2002,Vellore,249.1
22-07-2002,Vellore,22.6
03-08-2002,Vellore,163.5
01-09-2002,Vellore,158.1
07-10-2002,Vellore,251.9
01-11-2002,Vellore,77.1
07-12-2002,Vellore,44.2
18-03-2003,Vellore,73.4
06-04-2003,Vellore,8
05-05-2003,Vellore,34.6
02-06-2003,Vellore,168.8
01-07-2003,Vellore,571
01-08-2003,Vellore,209.1
01-09-2003,Vellore,189.6
03-10-2003,Vellore,462.5
02-11-2003,Vellore,60.9
25-12-2003,Vellore,2
27-01-2004,Vellore,3.4
31-03-2004,Vellore,1.1
07-04-2004,Vellore,64.1
03-05-2004,Vellore,389.9
01-06-2004,Vellore,58.7
04-07-2004,Vellore,191.4
06-08-2004,Vellore,21
04-09-2004,Vellore,338.1
01-10-2004,Vellore,233.8
01-11-2004,Vellore,223.9
09-12-2004,Vellore,0.5
14-03-2005,Vellore,21
04-04-2005,Vellore,189
01-05-2005,Vellore,176.9
01-06-2005,Vellore,98.6
07-07-2005,Vellore,221.7
05-08-2005,Vellore,138.1
03-09-2005,Vellore,153.6
01-10-2005,Vellore,477
01-11-2005,Vellore,270.7
03-12-2005,Vellore,162.1
08-01-2006,Vellore,0.7
04-03-2006,Vellore,58.2
16-04-2006,Vellore,75.6
03-05-2006,Vellore,124.8
07-06-2006,Vellore,153.1
15-07-2006,Vellore,49.2
13-08-2006,Vellore,132.9
01-09-2006,Vellore,267.1
01-10-2006,Vellore,221.9
01-11-2006,Vellore,299.08
11-12-2006,Vellore,42
18-04-2007,Vellore,63
04-05-2007,Vellore,117.5
03-06-2007,Vellore,100.3
12-07-2007,Vellore,357.8
01-08-2007,Vellore,267.3
01-09-2007,Vellore,253.7
01-10-2007,Vellore,194.2
01-11-2007,Vellore,81.9
03-12-2007,Vellore,311.3
05-01-2008,Vellore,17.5
09-02-2008,Vellore,0.4
12-03-2008,Vellore,137.6
01-04-2008,Vellore,42.2
08-05-2008,Vellore,169.8
01-06-2008,Vellore,71.3
04-07-2008,Vellore,159.9
04-08-2008,Vellore,107.8
03-09-2008,Vellore,205.8
03-10-2008,Vellore,212.1
16-11-2008,Vellore,351.8
01-12-2008,Vellore,18.8
08-01-2009,Vellore,6.8
10-03-2009,Vellore,3.8
23-04-2009,Vellore,2.8
05-05-2009,Vellore,108.5
01-06-2009,Vellore,105.2
29-07-2009,Vellore,33.2
01-08-2009,Vellore,251.5
01-09-2009,Vellore,434.5
10-10-2009,Vellore,56.1
01-11-2009,Vellore,203.7
04-12-2009,Vellore,69.4
10-01-2010,Vellore,47.4
20-04-2010,Vellore,77.4
01-05-2010,Vellore,143.8
01-06-2010,Vellore,274
01-07-2010,Vellore,184.7
